label,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
M,-0.6476450317228215,1.0,-2.5278725956923154e-07,-0.05442704668791718,0.8764217146842708,-0.01937306486070156,0.31407298696213454,0.17216681860174857,-0.02399914525449276,-0.006582332499219931,-0.4060175469724131,-0.02876894362270832,-0.29036881986209595,-0.7974332658292902,-0.02930152602493763,0.37494990730940303,-0.12568355491382527,0.002390538342297077,0.6476450317228215,-0.5096650596217734,-0.01933763548731804,0.45273536681615445,-0.1370135273207829,-0.03592011705040932,0.2680898854062785,0.20897752788365648,-0.045758381485939026,0.07570030346228442,-0.2861100234326724,-0.00013956964539829642,0.38135626533371675,-0.7598123550753455,-0.027034159749746323,0.23146180413222636,-0.35597915532252045,-0.043861597776412964,0.06841751454599962,0.04315435584623762,-0.04936917498707771,-0.24973102901858094,-0.38485762969035836,-0.007730747107416391,0.039434266153554366,-1.0,-0.03760009631514549,0.012909001082919846,-0.5957919080802951,-0.05261703208088875,-0.09986104058196235,-0.23227192912687294,-0.057590313255786896,-0.5942573892454435,-0.40390661804744044,-0.01641298457980156,-0.27666988381554874,-0.3731628601320306,-0.048444170504808426,-0.1840667769980483,0.023865534393411932,-0.06570740044116974,-0.20474045103305658,0.2884776104792379,-0.07444731146097183
M,-0.716031475613434,1.0,-1.5067985259520356e-07,-0.0512372176812609,0.8140176767329659,-0.013450807891786098,0.30538306730370396,0.1267849158329742,-0.015467062592506409,0.1103840092757973,-0.45640253984784523,-0.019288133829832077,-0.1043227220648675,-0.8795758619044655,-0.019468633458018303,0.3950759520588761,-0.15136286786435926,0.016766203567385674,0.716031475613434,-0.5321734813428883,-0.0060971942730247974,0.5661539319855721,-0.20325817231539975,-0.026982096955180168,0.3377484198721344,0.16585387546724645,-0.03821457922458649,0.1115111415488932,-0.3070366528214288,0.01224525272846222,0.470487407894939,-0.8204787158777684,-0.01396934688091278,0.35631747936353414,-0.4832046780032132,-0.03526262938976288,0.16177735984223382,-0.06290352184364557,-0.043334294110536575,-0.21223536850514285,-0.39251726477177995,0.0024023638106882572,0.14117072981410403,-1.0,-0.026045504957437515,0.15772130077856217,-0.6975373696096354,-0.04507645592093468,0.038235577113554936,-0.3611967330952394,-0.052402373403310776,-0.5785734095427837,-0.399180928986624,-0.00803251750767231,-0.2158016020802625,-0.40990986984613914,-0.036225128918886185,-0.12337659397445112,-0.03597492494544243,-0.05130500718951225,-0.1628394839124912,0.2651456579937854,-0.05840038135647774
M,-0.717927764551534,1.0,-1.2846351182815852e-07,-0.037758990814954256,0.8217336034379178,-0.00869629718363285,0.31504085748127036,0.15182208854294701,-0.008958338759839535,0.10751972214809391,-0.4316591910271292,-0.012157081626355648,-0.14829635608583225,-0.8391586684772964,-0.012175186537206173,0.40351906090893436,-0.10290550852972224,0.021796386688947678,0.717927764551534,-0.5081151331746184,0.002095799194648862,0.5910710694064492,-0.19279541812531467,-0.016642149537801743,0.39044249782763873,0.16479545624844713,-0.02724437229335308,0.11667913336917785,-0.2711747708996928,0.015357822179794312,0.4698408227760739,-0.7868088703327097,-0.009181388653814793,0.37944627464693376,-0.45703128594584147,-0.030036715790629387,0.19473904058536098,-0.041875631825190975,-0.03840656206011772,-0.20757700544109123,-0.376061860698074,0.00396582018584013,0.15315656250287565,-1.0,-0.023587198927998543,0.17479505529826092,-0.6960325979074344,-0.04359987750649452,0.052206343426323104,-0.3587700622984568,-0.05199693143367767,-0.5665838584027985,-0.40189324076861493,-0.007628141902387142,-0.19556887601174192,-0.3923221983112767,-0.036159057170152664,-0.1046539142597605,-0.012754488341551717,-0.0532195009291172,-0.1481147782351093,0.2878263635921456,-0.06206975877285004
M,-0.6487887793215047,1.0,-3.696468908742645e-08,0.023946247262979902,0.7939627765266922,0.0006536997971124947,0.33579803129358776,0.1623205514819519,0.0016140347579494119,0.13051438120618494,-0.3845667456279107,-0.00283141084946692,-0.17190036532562422,-0.7518441606341835,-0.005132370628416538,0.35408898789347504,-0.11971622004212998,0.028282683342695236,0.6487887793215047,-0.5520004597414538,0.008385046385228634,0.6231182580993717,-0.29343777516305236,-0.012071781791746616,0.4447382493201281,0.04111569120958756,-0.023449160158634186,0.06573953763516269,-0.2612641526341627,0.01626598834991455,0.3587058830022935,-0.8324571946940121,-0.006598543841391802,0.4210894865960691,-0.5634250024026036,-0.028545621782541275,0.30401028639035427,-0.16898745191545952,-0.03904305025935173,-0.24655705274559156,-0.35323143696477133,-0.00010364291665609926,0.08678309878726957,-1.0,-0.02606496401131153,0.21334121971745382,-0.7387631201639485,-0.045881133526563644,0.1342179622544474,-0.41215951210262886,-0.05528731644153595,-0.5764489810363144,-0.3776991953225853,-0.016129057854413986,-0.1485710839508674,-0.4201746303237151,-0.042982067912817,-0.008303836503471438,-0.07416902381564627,-0.058596741408109665,-0.04995329533323463,0.2290353351567147,-0.06708283722400665
M,-0.5940028471275914,1.0,1.6199573238395715e-08,0.045268617119056345,0.7617533751823928,0.0011252956464886665,0.3320133445763643,0.21047705002476708,0.0022768122144043446,0.1696592341693262,-0.25516880952352716,-0.0019348898204043508,-0.09475044543196523,-0.5793090279877939,-0.003984650131314993,0.28594538116602564,-0.15435345258694472,0.029372703284025192,0.5381267228739148,-0.5863483355056419,0.011159981600940228,0.5940028471275914,-0.36091971471797346,-0.008088704198598862,0.4794820615544083,-0.03916188027437107,-0.017741519957780838,0.021342625042151484,-0.2955323974419337,0.01934288814663887,0.24787657334239419,-0.8370952815244664,0.0008998569683171809,0.40071474683216535,-0.6259560628360505,-0.017609093338251114,0.35721006796815424,-0.2697634021949211,-0.02596607431769371,-0.271529475202673,-0.376700913634626,0.004956688266247511,-0.023056752400707314,-1.0,-0.01677839085459709,0.17337117380168227,-0.7785951508696943,-0.03311361372470856,0.15793011214962877,-0.45864347534578054,-0.03992382436990738,-0.5760037192136045,-0.3836371205032324,-0.009374305605888367,-0.1731286026422704,-0.4804596992291566,-0.03230206295847893,0.0231272783049431,-0.19536221021226163,-0.0449434258043766,0.027859155341605896,0.09402138785017357,-0.050544027239084244
M,-0.6037602254892234,1.0,-1.61178697055675e-08,0.04168222489261828,0.8054223952494005,-0.0029401062056422234,0.35859869395583494,0.20313538796183964,-0.002887355163693428,0.14536911301894773,-0.30968019637157407,-0.006782714277505875,-0.14091758302420596,-0.6536734908760492,-0.007886648178100586,0.3321828634389599,-0.13884200783319728,0.022239575162529945,0.5761703580604872,-0.5742178106895837,0.004076404497027397,0.6037602254892234,-0.3175364014554351,-0.014038301073014736,0.47298740466741984,0.022124076911880286,-0.023306148126721382,0.03878867447429973,-0.2848001365129474,0.014182686805725098,0.2564718624989954,-0.826581902096378,-0.004482286982238293,0.4039371618632292,-0.5936034800575898,-0.02182626537978649,0.35624806370987677,-0.2227663140881074,-0.029488027095794678,-0.2671152069256035,-0.3685089044180888,0.0017968353349715471,-0.018378678671625487,-1.0,-0.020708603784441948,0.18236725338154747,-0.7539566625715978,-0.036234050989151,0.1730420641703523,-0.42534408244972993,-0.04265221208333969,-0.567435702385797,-0.3745943077743836,-0.010740520432591438,-0.1432113328754142,-0.4381778014033799,-0.035104427486658096,0.044899482276564304,-0.13306992597719638,-0.048371218144893646,0.038216994551784886,0.15075781142775063,-0.054529182612895966
M,-0.602513934297972,1.0,-1.867200172256389e-09,0.03762966649411127,0.8199930872043772,-0.003479786915704608,0.36011824752696164,0.24857848101948818,-0.004313004668802023,0.1651866153295845,-0.2370711202251959,-0.008896858431398869,-0.11498854691322093,-0.5742359028006344,-0.010882651433348656,0.313141072130801,-0.1385920304797791,0.01822889782488346,0.5521190829024474,-0.5807267258898796,-0.0008303150534629822,0.602513934297972,-0.32699348299207887,-0.01888117380440235,0.4891882035586615,0.006972465300336848,-0.027896450832486153,0.024946686095282954,-0.2829591653100808,0.010251709260046482,0.2386603014778719,-0.8350354003057754,-0.009199930354952812,0.39245762580066074,-0.5887957802111862,-0.026027420535683632,0.35293662096329076,-0.21762166187034604,-0.033223047852516174,-0.2759386151366102,-0.36510336343372335,-0.0018794494681060314,-0.026985770368863345,-1.0,-0.025234807282686234,0.17554279569578493,-0.7390822740114115,-0.04038050025701523,0.17200863686843376,-0.40247007073713315,-0.04639209806919098,-0.5731128115558582,-0.36583114306471715,-0.014143204316496849,-0.1508109839180697,-0.42238387344442263,-0.0395226925611496,0.0508160304493095,-0.1154357521029594,-0.05310813710093498,0.06076372743779992,0.16341588590903738,-0.059309687465429306
M,-0.5609863080307276,1.0,8.034406917545311e-09,0.04605408199259245,0.7776013394344392,-0.0020789876580238342,0.31664898881028436,0.19685160643947558,-0.004258025903254747,0.13352242107429108,-0.2769459216817888,-0.011374076828360558,-0.11260906788296851,-0.625577949548296,-0.015895431861281395,0.23577248966274078,-0.18401699278841444,0.01930905319750309,0.4757239755825119,-0.5938089431989653,-0.0015429254854097962,0.573049760920261,-0.3288568142624782,-0.020763898268342018,0.5021568617844755,0.013621543632052362,-0.030791889876127243,-0.031113129299026043,-0.30220300588880833,0.008836520835757256,0.19996166395578985,-0.8305580527739129,-0.013485175557434559,0.40081405916243706,-0.5509286079974133,-0.03204762935638428,0.3990126937623704,-0.16939019969037214,-0.040408533066511154,-0.307763722589116,-0.36390413416880596,-0.005779406521469355,-0.05363157469282173,-1.0,-0.032081376761198044,0.18885799006447315,-0.7025785888906309,-0.04805021360516548,0.2197004399459131,-0.3472913380136785,-0.05462360382080078,-0.573049760920261,-0.3403058799898097,-0.02037515863776207,-0.12270642061376864,-0.41009768954907994,-0.047880008816719055,0.07674986282310059,-0.08909517137314077,-0.06190824508666992,0.08040372876207647,0.21038710831096044,-0.06869254261255264
M,-0.5534839621771921,1.0,-5.144321413297348e-09,0.05207611288306246,0.7582707624622702,-0.001892188098281622,0.3091199982210789,0.1947422063084239,-0.004750495310872793,0.14345015591477375,-0.25997347093728934,-0.012636023573577404,-0.10645054978654074,-0.5971177871904007,-0.017795579507946968,0.1923641764049702,-0.183928950130786,0.016882630065083504,0.4493753079588165,-0.5788661165783805,-0.004217509180307388,0.5695528484936903,-0.3198430312455325,-0.021836834028363228,0.5147191073782481,0.008988584930599916,-0.03062966838479042,-0.06317078116047409,-0.2961803753899184,0.005760591477155685,0.18429893266986386,-0.8449207482376624,-0.017521146684885025,0.39154745027941756,-0.5433407312312365,-0.03462878614664078,0.39507644515367574,-0.15943918610151764,-0.0416184663772583,-0.32376965405468183,-0.3633944459348084,-0.009340230375528336,-0.043216214265039264,-1.0,-0.03714504837989807,0.19282813826514172,-0.6801636547333463,-0.05220843479037285,0.21601150709551387,-0.31758782803271685,-0.057979799807071686,-0.5695528484936903,-0.3420371756952798,-0.024338427931070328,-0.08822036445496238,-0.39123335951883187,-0.0529278963804245,0.08395696363105447,-0.045889328719457,-0.06695769727230072,0.06054491929835685,0.2629391908718509,-0.07386458665132523
M,-0.5693046919762852,1.0,-4.490529192935355e-08,0.04053223887317184,0.7600387713047502,-0.001490109134465456,0.2993446358736375,0.1719538877201679,-0.0038786293007433414,0.1555329706073151,-0.2941212206234496,-0.011265733279287815,-0.06114835599184215,-0.6549676567448769,-0.016142167150974274,0.1959677206769283,-0.1977648627627312,0.01614600047469139,0.4670617374550014,-0.592405902473625,-0.005798794329166412,0.57783992383905,-0.327944305790335,-0.02471587061882019,0.5086045420844091,0.012260107096791005,-0.03429897129535675,-0.05958656566412524,-0.3126734838635199,0.004819322843104601,0.2021509499363558,-0.8587695534361357,-0.018115516752004623,0.40853936775140065,-0.559866306263614,-0.03568091616034508,0.4054975958821699,-0.1697176293995326,-0.04343358427286148,-0.32645637061682914,-0.38104608591922323,-0.010394927114248276,-0.021046749479377975,-1.0,-0.0375431627035141,0.21838847902013678,-0.6720946291319876,-0.05262577533721924,0.2407643940286858,-0.3035337759693659,-0.05900475010275841,-0.57783992383905,-0.35684492599183304,-0.025500161573290825,-0.08556024929258124,-0.37953731980478606,-0.05383835732936859,0.07074998053253884,-0.021923239724892202,-0.06773687899112701,0.030404614136740053,0.2911901936110974,-0.07485202699899673
M,-0.5767947019746072,1.0,-5.459099128302114e-08,0.04575553488394844,0.7700569299728546,-0.0001592077751411125,0.3045932010386145,0.165345928288274,-0.0017791460268199444,0.1144353062897046,-0.29781230756508215,-0.008670855313539505,-0.14272290006190017,-0.6341290628248967,-0.013141550123691559,0.21201976250478735,-0.1897882057042477,0.017704442143440247,0.4812484652019582,-0.5746784481069926,-0.0036075161769986153,0.5767947019746072,-0.28535033979368185,-0.02282416820526123,0.49713569330529594,0.06714453389487547,-0.033095911145210266,-0.05264106021651381,-0.3087586801833603,0.005753147881478071,0.21039303899298448,-0.8393750397910603,-0.017281880602240562,0.4191122739590716,-0.5239941335843886,-0.036027632653713226,0.4142602294456674,-0.1263872606240507,-0.04475707933306694,-0.32186227283173785,-0.38111822184843147,-0.009943795390427113,-0.023041632091913393,-1.0,-0.03769146278500557,0.2181637697246149,-0.6567376458932301,-0.054937008768320084,0.23958815555127042,-0.2826340386468357,-0.06284304708242416,-0.5690655488407226,-0.35941318723699206,-0.025321274995803833,-0.07863944037164869,-0.35162396058871737,-0.05480143800377846,0.07709403774955444,0.01826639913316823,-0.07079800963401794,0.03536021829461687,0.3295734650548316,-0.07958383858203888
M,-0.5803282355891278,1.0,-4.83528381778342e-08,0.02933419566081545,0.7716783787715049,-0.00013392836262937635,0.3018329310095091,0.19608514701614296,-0.0024372113402932882,0.16912572992229377,-0.25139286892863555,-0.009946205653250217,-0.07526776357912435,-0.5803817246818865,-0.014690463431179523,0.20456568266292782,-0.22170322224542793,0.015186106786131859,0.48469065208004375,-0.5977534885822503,-0.0057931640185415745,0.5803282355891278,-0.29756965220889,-0.02253616601228714,0.49625252520711594,0.051392426995960354,-0.030711784958839417,-0.052894083748223034,-0.3330089953872134,0.003175074700266123,0.22017139215878853,-0.8527538234605446,-0.01997784525156021,0.420451927973203,-0.5175779102542934,-0.035763584077358246,0.40750421493288985,-0.12224505456382731,-0.04185343161225319,-0.31572775148997984,-0.39012041217689103,-0.012437497265636921,-0.00411584091673295,-1.0,-0.03992590680718422,0.2271816635123087,-0.6308684182795241,-0.05320120230317116,0.24036619151030567,-0.24700371551086922,-0.057846758514642715,-0.5615620979031742,-0.34957232727309023,-0.02787705883383751,-0.07502180518678093,-0.35320973797125926,-0.057176485657691956,0.07549970203832303,0.017976221126652495,-0.07087203115224838,0.03056276849791122,0.328102933130024,-0.07728919386863708
M,-0.6011813834415564,1.0,-3.9285563246949096e-08,0.012095953991667904,0.7792043919289108,-0.0013879623729735613,0.2970839515630937,0.1916329630488175,-0.004455913323909044,0.15610750299173304,-0.2552824112642877,-0.012280918657779694,-0.08347189808137082,-0.5930249175787967,-0.017501501366496086,0.20109353745538636,-0.21776220529847726,0.011788268573582172,0.49658477893894026,-0.6009770473809642,-0.00982110109180212,0.6011813834415564,-0.29746916516372657,-0.026979787275195122,0.5164279093426953,0.053160094216826485,-0.03528127074241638,-0.061326437351397214,-0.3314355595983778,0.0003624112287070602,0.22911690090719655,-0.8565423498832166,-0.022781645879149437,0.4329337873997495,-0.5180476275873437,-0.03864169865846634,0.4129573138265446,-0.12277819258889776,-0.04500824958086014,-0.329084614574964,-0.39174942225676523,-0.014581291005015373,0.011035999260439274,-1.0,-0.04176916927099228,0.2443380854328452,-0.6259824412973674,-0.05501252040266991,0.24919770316390621,-0.24350715994173644,-0.059833917766809464,-0.5799688619006155,-0.3547343461446693,-0.02939518913626671,-0.0803046891421929,-0.3632832792295481,-0.05792006850242615,0.07080769229582058,0.008842936253631055,-0.07110266387462616,0.016465103444359013,0.3136092446325516,-0.07740209251642227
M,-0.6081338066538533,1.0,-5.442397466026705e-08,0.0114199967113884,0.7795970943046481,-1.5448351405211724e-05,0.2974023483498942,0.2189314668184167,-0.0018657151376828551,0.2089197926378063,-0.2153302418301241,-0.008669898845255375,0.002074403079890218,-0.5533318673884948,-0.012909977696835995,0.2184309885636774,-0.2220379158951253,0.01542295329272747,0.515574934842918,-0.5971241443067767,-0.004742766730487347,0.6081338066538533,-0.3071387477732545,-0.021085547283291817,0.5165616745516532,0.03064634497379461,-0.028773535043001175,-0.04396397212725912,-0.3445792393308574,0.004296839702874422,0.24510139430101577,-0.8642417387303538,-0.016984127461910248,0.42852624503437226,-0.5299433554227526,-0.031450770795345306,0.3988056325089802,-0.13808926979152467,-0.03678137809038162,-0.31608228715515957,-0.40731657495398094,-0.010370450094342232,0.019615747997051968,-1.0,-0.03598234802484512,0.23861040927591567,-0.63115994642922,-0.04823017865419388,0.2370928048537095,-0.24556578375386812,-0.05225978419184685,-0.5743084444281272,-0.3731587583108722,-0.02488376758992672,-0.08467870225605786,-0.3754081373999112,-0.052192576229572296,0.0765798126897445,-0.003164644222608541,-0.06461795419454575,0.043004103734214566,0.31391938058492763,-0.07009513676166534
